regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high,scenario
7.561118363006695,0.17674471782244222,407.4479522060789,449.96250097632424,0.3843853615850555,0.2145385470836256,1.0000000000000002,5.727409529398965,0.2601550618669497,1027.458239212852,1055.689361018845,9.72339596126285,0.09974638178359285,216.6504538492666,261.0087925638686,9.34122696112604,0.015554876727485123,10.11089042493007,72.4961468930985,n2d2
7.170713495380971,0.176534881091881,422.1248480854148,464.6219621560545,0.38877912982177704,0.21920841535393623,1.0,5.502476821091231,0.25455721469147247,1063.3614108957188,1090.73772856827,9.42605973762397,0.09974638178359285,253.72821648185283,297.1960856212255,8.15874857214741,0.015554876727485123,13.624674757273894,77.75511247475634,n2d2
7.6571096098878035,0.17117191691136724,429.77156641756693,472.7165291721615,0.3901758272045457,0.22203184106536583,0.9905895029373462,5.620543903465556,0.24421936765191524,1068.9563866716871,1094.9938890047515,10.251955513602265,0.10046837723612043,264.45681744809906,308.8458347273665,9.462227721232658,0.015554876727485123,12.406178116611422,78.1062622338449,n2d2
9.166928305497262,0.20039314150228543,219.3412841646731,257.8789365052969,0.39168614405301805,0.22084930945637077,0.9188695537019896,6.651685946112814,0.29577591234966144,350.5944086661425,378.99865830776275,12.268690062509739,0.10203819563043126,77.22315218815082,123.43635128044338,12.008538081215562,0.015554876727485123,8.498385343289222,76.50092920256962,n2d3
9.589527516568657,0.2408944831763804,230.77049504801445,269.69986736496634,0.3914679371322495,0.22422565729069122,0.9286061006094827,6.8518454728676454,0.3611613730452783,366.29958488210247,395.2495903293176,12.825489961497578,0.10046837723611693,78.86730191797537,125.18705537492386,13.211732601713628,0.07474083811170118,8.267592334380772,78.75906216848433,n2d3
6.797455591858062,0.18222943256388485,155.60431469324757,191.4238095841415,0.37891672797596576,0.2106111310510075,0.8480723387093364,5.074602521362275,0.2704507815497621,264.04837909477965,290.5163789754788,8.863870077834015,0.10132965768491972,46.12047692345764,89.75178037149213,8.244318757960578,0.015554876727485123,8.149672677786224,63.527943685779704,n2d3
7.640765313509426,0.18045916747405635,217.2021998296408,254.76414461660346,0.3833395462937831,0.2121751427739313,0.9029320864628829,5.675959939667409,0.2661179064477726,355.88913193991925,384.2441684714277,10.019965649678605,0.09974638178359285,73.47721843401179,117.47285718820062,9.175994196694049,0.016591868509317466,7.217119977648379,71.77141186759239,n2d3
7.9907855843065665,0.17870593433464196,223.71195267713642,262.11604769018095,0.384068920702861,0.21366017724680633,0.9127079410273752,5.905776913796814,0.2629238275761986,355.01310815847495,383.5691185499197,10.366311433863583,0.09974638178359285,96.13740965605842,140.93939302237578,10.34716899960273,0.015554876727485123,6.483301108640027,74.7086299529972,n2d3
7.034411341598712,0.18261206141254277,182.61462915705062,218.74213522231406,0.37797559755446375,0.20900905099448452,0.8591500258608503,5.411440527927716,0.2711769067511925,302.22169204247996,328.7816798439662,9.080963745823182,0.09974638178359285,60.50613629504503,103.94989474795678,7.932081244688879,0.016591868509317466,9.723138634346151,69.97615605047602,n2d3
6.508033346497419,0.17697252733925206,227.12191950157072,264.16734240944095,0.3724962873811401,0.21121442490567402,0.9146709631812944,5.097292876991097,0.25953638349668134,385.73703230846405,413.857747048402,8.324349216678376,0.09974638178359285,63.01714213601477,106.85419758478106,7.128812419462876,0.016591868509317466,6.968671010717404,66.65756407630377,n2d3
7.238937866222659,0.17687946560660087,230.60296806728698,268.44856031140716,0.3718734513520197,0.20929705093071574,0.9046880332346503,5.503151910148829,0.26029800334673453,371.8489419820361,400.42971724939645,9.345287573278359,0.09974638178359285,92.55496287228635,135.98350834707236,8.435123391751434,0.016591868509317466,10.010737702710989,76.90855591300625,n2d3
6.891628357422175,0.1748902694169783,246.49218867222004,284.21285792234767,0.38530410656690933,0.21637708938162142,0.9452953528522011,5.370992839419365,0.2540147327671779,398.5386452947665,427.1726607313613,8.8478745232982,0.09974638178359285,90.25686986864068,133.19038352850444,7.905337642309419,0.015554876727485123,10.953906273715983,80.34725200259577,n2d3
6.951281408271551,0.18047689312079665,227.57949317074963,265.28394821019765,0.38245733254576586,0.2116739689858725,0.9226732500338665,5.244860205721513,0.26519942750694364,362.31603015125296,390.3412118959684,9.007039333106874,0.09974638178359285,98.05263174711101,140.93884670778732,8.326868973274195,0.016591868509317466,7.737956556721504,78.82806948872945,n2d3
8.086653413375775,0.17624051690100678,217.15115189018405,255.41429314851578,0.3890304385690243,0.21992987509186476,0.9475061527185171,5.987034028237007,0.2517035973555733,351.7084283886716,381.1287289998363,10.707142530608623,0.10203819563043481,69.12816881802634,115.00889255736098,10.333639466848119,0.015554876727485123,10.309254969045618,70.60643264591866,n2d3
8.150152614923606,0.17812939343320264,217.20617272186252,254.8712765473481,0.3876746292758686,0.2181300537325648,0.9222164898601094,6.142948626617049,0.25831576198969214,354.58162152800753,382.8071335356999,10.688803709042782,0.09974638178359285,66.01079235717211,111.64391900919962,9.913321919017108,0.015554876727485123,6.320966894137442,68.1615558316026,n2d3
9.090324676374417,0.19761396586232421,238.8249022350253,277.32273263341585,0.3879684919537474,0.21846219305408918,0.9178369501927612,6.690674739593721,0.2926644366096752,365.96295389305465,394.2145743786442,11.998592634627764,0.10203819563043481,108.07070899057237,154.6951500889504,11.705174342996429,0.015554876727485123,6.959493493285606,73.78775244898385,n2d3
